0,1,2,3,4,5,6,7,8
15,miRNA_primary_transcript,31065032,31065141,-,MI0000287,MI0000287,Name=hsa-mir-211,
15,miRNA_primary_transcript,34382069,34382150,-,MI0006323,MI0006323,Name=hsa-mir-1233-1,
15,miRNA_primary_transcript,34528290,34528371,-,MI0015973,MI0015973,Name=hsa-mir-1233-2,
15,miRNA_primary_transcript,35372256,35372364,-,MI0016599,MI0016599,Name=hsa-mir-3942,
15,miRNA_primary_transcript,35926856,35926923,+,MI0016876,MI0016876,Name=hsa-mir-4510,
15,miRNA_primary_transcript,36972821,36972901,-,MI0025899,MI0025899,Name=hsa-mir-8063,
15,miRNA_primary_transcript,41691585,41691678,+,MI0003640,MI0003640,Name=hsa-mir-626,
15,miRNA_primary_transcript,41866495,41866551,-,MI0015840,MI0015840,Name=hsa-mir-4310,
15,miRNA_primary_transcript,42199570,42199666,-,MI0003641,MI0003641,Name=hsa-mir-627,
15,miRNA_primary_transcript,43793659,43793759,-,MI0006429,MI0006429,Name=hsa-mir-1282,
15,miRNA_primary_transcript,44717844,44717893,+,MI0033417,MI0033417,Name=hsa-mir-10393,
15,miRNA_primary_transcript,45433050,45433129,+,MI0005544,MI0005544,Name=hsa-mir-147b,
15,miRNA_primary_transcript,49169070,49169153,-,MI0017350,MI0017350,Name=hsa-mir-4716,
15,miRNA_primary_transcript,50360329,50360410,+,MI0017346,MI0017346,Name=hsa-mir-4712,
15,miRNA_primary_transcript,51242190,51242264,+,MI0017347,MI0017347,Name=hsa-mir-4713,
15,miRNA_primary_transcript,51314032,51314107,-,MI0025749,MI0025749,Name=hsa-mir-7973-2,
15,miRNA_primary_transcript,51314034,51314109,+,MI0025748,MI0025748,Name=hsa-mir-7973-1,
15,miRNA_primary_transcript,52277117,52277200,-,MI0006403,MI0006403,Name=hsa-mir-1266,
15,miRNA_primary_transcript,55372940,55373034,-,MI0003642,MI0003642,Name=hsa-mir-628,
15,miRNA_primary_transcript,59171183,59171262,-,MI0010635,MI0010635,Name=hsa-mir-2116,
15,miRNA_primary_transcript,62304658,62304734,-,MI0025903,MI0025903,Name=hsa-mir-8067,
15,miRNA_primary_transcript,62343029,62343138,+,MI0020362,MI0020362,Name=hsa-mir-6085,
15,miRNA_primary_transcript,62823957,62824041,+,MI0000486,MI0000486,Name=hsa-mir-190a,
15,miRNA_primary_transcript,63870930,63871019,-,MI0001444,MI0001444,Name=hsa-mir-422a,
15,miRNA_primary_transcript,64762387,64762515,-,MI0006408,MI0006408,Name=hsa-mir-1272,
15,miRNA_primary_transcript,65719246,65719332,-,MI0016877,MI0016877,Name=hsa-mir-4511,
15,miRNA_primary_transcript,66040233,66040332,+,MI0015841,MI0015841,Name=hsa-mir-4311,
15,miRNA_primary_transcript,66496958,66497034,-,MI0016878,MI0016878,Name=hsa-mir-4512,
15,miRNA_primary_transcript,68801850,68801925,-,MI0015842,MI0015842,Name=hsa-mir-4312,
15,miRNA_primary_transcript,70079372,70079468,-,MI0003643,MI0003643,Name=hsa-mir-629,
15,miRNA_primary_transcript,72587217,72587313,+,MI0003644,MI0003644,Name=hsa-mir-630,
15,miRNA_primary_transcript,73299910,73299979,+,MI0039739,MI0039739,Name=hsa-mir-12135,
15,miRNA_primary_transcript,74411357,74411432,-,MI0022728,MI0022728,Name=hsa-mir-6881,
15,miRNA_primary_transcript,74788672,74788757,-,MI0016879,MI0016879,Name=hsa-mir-4513,
15,miRNA_primary_transcript,74840642,74840707,-,MI0022729,MI0022729,Name=hsa-mir-6882,
15,miRNA_primary_transcript,75353611,75353685,-,MI0003645,MI0003645,Name=hsa-mir-631,
15,miRNA_primary_transcript,75762215,75762315,-,MI0015843,MI0015843,Name=hsa-mir-4313,
15,miRNA_primary_transcript,79209788,79209871,+,MI0000481,MI0000481,Name=hsa-mir-184,
15,miRNA_primary_transcript,80581103,80581239,+,MI0019117,MI0019117,Name=hsa-mir-5572,
15,miRNA_primary_transcript,80841978,80842073,-,MI0003679,MI0003679,Name=hsa-mir-549a,
15,miRNA_primary_transcript,80997417,80997473,-,MI0016880,MI0016880,Name=hsa-mir-4514,
15,miRNA_primary_transcript,83067335,83067415,+,MI0016881,MI0016881,Name=hsa-mir-4515,
15,miRNA_primary_transcript,85380596,85380662,+,MI0025242,MI0025242,Name=hsa-mir-7706,
15,miRNA_primary_transcript,85770496,85770578,-,MI0006416,MI0006416,Name=hsa-mir-1276,
15,miRNA_primary_transcript,85825635,85825730,+,MI0017875,MI0017875,Name=hsa-mir-548ap,
15,miRNA_primary_transcript,87946206,87946268,-,MI0035972,MI0035972,Name=hsa-mir-11181,
15,miRNA_primary_transcript,88608107,88608197,+,MI0006272,MI0006272,Name=hsa-mir-1179,
15,miRNA_primary_transcript,88611825,88611934,+,MI0000264,MI0000264,Name=hsa-mir-7-2,
15,miRNA_primary_transcript,88611847,88611924,-,MI0017351,MI0017351,Name=hsa-mir-3529,
15,miRNA_primary_transcript,89326739,89326810,-,MI0022611,MI0022611,Name=hsa-mir-6766,
15,miRNA_primary_transcript,89368017,89368106,+,MI0000468,MI0000468,Name=hsa-mir-9-3,
15,miRNA_primary_transcript,89850637,89850721,-,MI0017983,MI0017983,Name=hsa-mir-5094,
15,miRNA_primary_transcript,89883931,89884030,-,MI0017877,MI0017877,Name=hsa-mir-5009,
15,miRNA_primary_transcript,90006755,90006841,+,MI0014208,MI0014208,Name=hsa-mir-3174,
15,miRNA_primary_transcript,92904399,92904475,+,MI0014209,MI0014209,Name=hsa-mir-3175,
15,miRNA_primary_transcript,96333261,96333307,+,MI0007074,MI0007074,Name=hsa-mir-1469,
15,miRNA_primary_transcript,98784426,98784502,+,MI0017348,MI0017348,Name=hsa-mir-4714,
15,miRNA_primary_transcript,101960459,101960596,-,MI0015979,MI0015979,Name=hsa-mir-1302-10,
15,miRNA_primary_transcript,101973524,101973591,+,MI0026421,MI0026421,Name=hsa-mir-6859-3,
16,miRNA_primary_transcript,17052,17119,-,MI0031521,MI0031521,Name=hsa-mir-6859-4,
16,miRNA_primary_transcript,535316,535368,+,MI0019144,MI0019144,Name=hsa-mir-5587,
16,miRNA_primary_transcript,543277,543366,+,MI0014210,MI0014210,Name=hsa-mir-3176,
16,miRNA_primary_transcript,770183,770277,+,MI0003670,MI0003670,Name=hsa-mir-662,
16,miRNA_primary_transcript,1734985,1735066,+,MI0014211,MI0014211,Name=hsa-mir-3177,
16,miRNA_primary_transcript,2090195,2090284,-,MI0006311,MI0006311,Name=hsa-mir-1225,
16,miRNA_primary_transcript,2106669,2106753,-,MI0022552,MI0022552,Name=hsa-mir-6511b-1,
16,miRNA_primary_transcript,2133119,2133204,+,MI0016882,MI0016882,Name=hsa-mir-4516,
16,miRNA_primary_transcript,2135977,2136129,-,MI0016409,MI0016409,Name=hsa-mir-3180-5,
16,miRNA_primary_transcript,2270713,2270772,+,MI0016078,MI0016078,Name=hsa-mir-3677,
16,miRNA_primary_transcript,2271747,2271840,+,MI0005762,MI0005762,Name=hsa-mir-940,
16,miRNA_primary_transcript,2274620,2274691,+,MI0017352,MI0017352,Name=hsa-mir-4717,
16,miRNA_primary_transcript,2445392,2445457,+,MI0022612,MI0022612,Name=hsa-mir-6767,
16,miRNA_primary_transcript,2463967,2464038,+,MI0022613,MI0022613,Name=hsa-mir-6768,
16,miRNA_primary_transcript,2531922,2532005,-,MI0014212,MI0014212,Name=hsa-mir-3178,
16,miRNA_primary_transcript,3485381,3485469,-,MI0021260,MI0021260,Name=hsa-mir-6126,
16,miRNA_primary_transcript,4671318,4671390,+,MI0022614,MI0022614,Name=hsa-mir-6769a,
16,miRNA_primary_transcript,5632467,5632566,+,MI0025901,MI0025901,Name=hsa-mir-8065,
16,miRNA_primary_transcript,11306440,11306527,-,MI0006412,MI0006412,Name=hsa-mir-548h-2,
16,miRNA_primary_transcript,12720321,12720371,+,MI0017353,MI0017353,Name=hsa-mir-4718,
16,miRNA_primary_transcript,14303967,14304049,+,MI0003137,MI0003137,Name=hsa-mir-193b,
16,miRNA_primary_transcript,14309285,14309371,+,MI0000767,MI0000767,Name=hsa-mir-365a,
16,miRNA_primary_transcript,14901508,14901591,+,MI0014213,MI0014213,Name=hsa-mir-3179-1,
16,miRNA_primary_transcript,14907717,14907781,+,MI0016071,MI0016071,Name=hsa-mir-3670-1,
16,miRNA_primary_transcript,14911220,14911313,+,MI0014214,MI0014214,Name=hsa-mir-3180-1,
16,miRNA_primary_transcript,14925937,14926003,+,MI0022223,MI0022223,Name=hsa-mir-6511a-1,
16,miRNA_primary_transcript,14930820,14930879,+,MI0022615,MI0022615,Name=hsa-mir-6770-1,
16,miRNA_primary_transcript,15010321,15010397,-,MI0009982,MI0009982,Name=hsa-mir-1972-1,
16,miRNA_primary_transcript,15134075,15134145,-,MI0023431,MI0023431,Name=hsa-mir-6511b-2,
16,miRNA_primary_transcript,15154850,15155002,-,MI0016408,MI0016408,Name=hsa-mir-3180-4,
16,miRNA_primary_transcript,15611030,15611095,-,MI0022218,MI0022218,Name=hsa-mir-6506,
16,miRNA_primary_transcript,15643294,15643372,+,MI0002468,MI0002468,Name=hsa-mir-484,
16,miRNA_primary_transcript,16300159,16300242,+,MI0014216,MI0014216,Name=hsa-mir-3179-2,
16,miRNA_primary_transcript,16306370,16306434,+,MI0019112,MI0019112,Name=hsa-mir-3670-2,
16,miRNA_primary_transcript,16309879,16309966,+,MI0014215,MI0014215,Name=hsa-mir-3180-2,
16,miRNA_primary_transcript,16324588,16324654,+,MI0023564,MI0023564,Name=hsa-mir-6511a-2,
16,miRNA_primary_transcript,16329305,16329364,+,MI0026418,MI0026418,Name=hsa-mir-6770-2,
16,miRNA_primary_transcript,16368876,16368942,+,MI0023565,MI0023565,Name=hsa-mir-6511a-3,
16,miRNA_primary_transcript,18344013,18344079,-,MI0023566,MI0023566,Name=hsa-mir-6511a-4,
16,miRNA_primary_transcript,18379351,18379410,-,MI0026419,MI0026419,Name=hsa-mir-6770-3,
16,miRNA_primary_transcript,18402178,18402271,-,MI0014217,MI0014217,Name=hsa-mir-3180-3,
16,miRNA_primary_transcript,18405698,18405762,-,MI0031513,MI0031513,Name=hsa-mir-3670-3,
16,miRNA_primary_transcript,18411894,18411977,-,MI0014221,MI0014221,Name=hsa-mir-3179-3,
16,miRNA_primary_transcript,18488301,18488365,-,MI0031514,MI0031514,Name=hsa-mir-3670-4,
16,miRNA_primary_transcript,18494493,18494576,-,MI0031510,MI0031510,Name=hsa-mir-3179-4,
16,miRNA_primary_transcript,21506049,21506135,-,MI0016081,MI0016081,Name=hsa-mir-3680-1,
16,miRNA_primary_transcript,24203116,24203231,+,MI0025512,MI0025512,Name=hsa-mir-1273h,
16,miRNA_primary_transcript,26025237,26025310,+,MI0014222,MI0014222,Name=hsa-mir-548w,
16,miRNA_primary_transcript,28390982,28391051,-,MI0022709,MI0022709,Name=hsa-mir-6862-1,
16,miRNA_primary_transcript,28724252,28724321,+,MI0026415,MI0026415,Name=hsa-mir-6862-2,
16,miRNA_primary_transcript,28843919,28844007,-,MI0017356,MI0017356,Name=hsa-mir-4721,
16,miRNA_primary_transcript,28958583,28958661,+,MI0016883,MI0016883,Name=hsa-mir-4517,
16,miRNA_primary_transcript,29599179,29599265,-,MI0019113,MI0019113,Name=hsa-mir-3680-2,
16,miRNA_primary_transcript,30503919,30504001,+,MI0016884,MI0016884,Name=hsa-mir-4518,
16,miRNA_primary_transcript,30875266,30875323,-,MI0016885,MI0016885,Name=hsa-mir-4519,
16,miRNA_primary_transcript,30893903,30893985,+,MI0003892,MI0003892,Name=hsa-mir-762,
16,miRNA_primary_transcript,34163578,34163673,+,MI0031829,MI0031829,Name=hsa-mir-9901,
16,miRNA_primary_transcript,50292616,50292675,+,MI0022616,MI0022616,Name=hsa-mir-6771,
16,miRNA_primary_transcript,50742305,50742377,+,MI0014223,MI0014223,Name=hsa-mir-3181,
16,miRNA_primary_transcript,56245520,56245623,+,MI0016591,MI0016591,Name=hsa-mir-3935,
16,miRNA_primary_transcript,56858518,56858601,+,MI0000455,MI0000455,Name=hsa-mir-138-2,
16,miRNA_primary_transcript,56904264,56904353,+,MI0022710,MI0022710,Name=hsa-mir-6863,
16,miRNA_primary_transcript,57772289,57772352,-,MI0022617,MI0022617,Name=hsa-mir-6772,
16,miRNA_primary_transcript,67202321,67202395,-,MI0000804,MI0000804,Name=hsa-mir-328,
16,miRNA_primary_transcript,68233426,68233499,-,MI0022618,MI0022618,Name=hsa-mir-6773,
16,miRNA_primary_transcript,69565808,69565868,-,MI0007259,MI0007259,Name=hsa-mir-1538,
16,miRNA_primary_transcript,69933081,69933180,+,MI0000456,MI0000456,Name=hsa-mir-140,
16,miRNA_primary_transcript,70030346,70030422,+,MI0015977,MI0015977,Name=hsa-mir-1972-2,
16,miRNA_primary_transcript,76868936,76869019,+,MI0017354,MI0017354,Name=hsa-mir-4719,
16,miRNA_primary_transcript,81385018,81385093,+,MI0017355,MI0017355,Name=hsa-mir-4720,
16,miRNA_primary_transcript,81533902,81533966,+,MI0025524,MI0025524,Name=hsa-mir-7854,
16,miRNA_primary_transcript,81611348,81611408,+,MI0022216,MI0022216,Name=hsa-mir-6504,
16,miRNA_primary_transcript,82688931,82689019,+,MI0025894,MI0025894,Name=hsa-mir-8058,
16,miRNA_primary_transcript,83508346,83508408,+,MI0014224,MI0014224,Name=hsa-mir-3182,
16,miRNA_primary_transcript,85207796,85207895,+,MI0039730,MI0039730,Name=hsa-mir-12128,
16,miRNA_primary_transcript,85306226,85306325,-,MI0017982,MI0017982,Name=hsa-mir-5093,
16,miRNA_primary_transcript,85741621,85741700,-,MI0008331,MI0008331,Name=hsa-mir-1910,
16,miRNA_primary_transcript,85918347,85918416,+,MI0022619,MI0022619,Name=hsa-mir-6774,
16,miRNA_primary_transcript,87834592,87834660,-,MI0022620,MI0022620,Name=hsa-mir-6775,
16,miRNA_primary_transcript,87853896,87853964,+,MI0036560,MI0036560,Name=hsa-mir-11401,
16,miRNA_primary_transcript,88468918,88469031,+,MI0018168,MI0018168,Name=hsa-mir-5189,
16,miRNA_primary_transcript,88716278,88716337,-,MI0017357,MI0017357,Name=hsa-mir-4722,
17,miRNA_primary_transcript,1022476,1022559,-,MI0014225,MI0014225,Name=hsa-mir-3183,
17,miRNA_primary_transcript,1713903,1713987,-,MI0000078,MI0000078,Name=hsa-mir-22,
17,miRNA_primary_transcript,2049908,2050008,-,MI0000449,MI0000449,Name=hsa-mir-132,
17,miRNA_primary_transcript,2050271,2050380,-,MI0000288,MI0000288,Name=hsa-mir-212,
17,miRNA_primary_transcript,2692861,2692919,-,MI0022621,MI0022621,Name=hsa-mir-6776,
17,miRNA_primary_transcript,2748078,2748182,-,MI0006387,MI0006387,Name=hsa-mir-1253,
17,miRNA_primary_transcript,4969702,4969771,-,MI0022711,MI0022711,Name=hsa-mir-6864,
17,miRNA_primary_transcript,4970086,4970150,-,MI0022712,MI0022712,Name=hsa-mir-6865,
17,miRNA_primary_transcript,6655440,6655509,-,MI0016886,MI0016886,Name=hsa-mir-4520-1,
17,miRNA_primary_transcript,6655449,6655502,+,MI0017358,MI0017358,Name=hsa-mir-4520-2,
17,miRNA_primary_transcript,7017615,7017701,-,MI0000489,MI0000489,Name=hsa-mir-195,
17,miRNA_primary_transcript,7017911,7018022,-,MI0003138,MI0003138,Name=hsa-mir-497,
17,miRNA_primary_transcript,7223297,7223379,-,MI0000813,MI0000813,Name=hsa-mir-324,
17,miRNA_primary_transcript,8088056,8088147,+,MI0015846,MI0015846,Name=hsa-mir-4314,
17,miRNA_primary_transcript,8144994,8145071,-,MI0022730,MI0022730,Name=hsa-mir-6883,
17,miRNA_primary_transcript,8186945,8187004,+,MI0016887,MI0016887,Name=hsa-mir-4521,
17,miRNA_primary_transcript,12081899,12081996,+,MI0005559,MI0005559,Name=hsa-mir-744,
17,miRNA_primary_transcript,12917268,12917342,-,MI0016888,MI0016888,Name=hsa-mir-1269b,
17,miRNA_primary_transcript,13543529,13543646,-,MI0006413,MI0006413,Name=hsa-mir-548h-3,
17,miRNA_primary_transcript,15251627,15251696,-,MI0017368,MI0017368,Name=hsa-mir-4731,
17,miRNA_primary_transcript,16282014,16282088,+,MI0006432,MI0006432,Name=hsa-mir-1288,
17,miRNA_primary_transcript,17813480,17813545,-,MI0022622,MI0022622,Name=hsa-mir-6777,
17,miRNA_primary_transcript,17813836,17813931,-,MI0003646,MI0003646,Name=hsa-mir-33b,
17,miRNA_primary_transcript,18340814,18340886,-,MI0022623,MI0022623,Name=hsa-mir-6778,
17,miRNA_primary_transcript,19344506,19344574,-,MI0006273,MI0006273,Name=hsa-mir-1180,
17,miRNA_primary_transcript,27293910,27293996,-,MI0016889,MI0016889,Name=hsa-mir-4522,
17,miRNA_primary_transcript,28360654,28360734,+,MI0017359,MI0017359,Name=hsa-mir-4723,
17,miRNA_primary_transcript,28861369,28861440,-,MI0001729,MI0001729,Name=hsa-mir-451a,
17,miRNA_primary_transcript,28861371,28861438,+,MI0017360,MI0017360,Name=hsa-mir-451b,
17,miRNA_primary_transcript,28861533,28861618,-,MI0000460,MI0000460,Name=hsa-mir-144,
17,miRNA_primary_transcript,28861655,28861730,-,MI0017369,MI0017369,Name=hsa-mir-4732,
17,miRNA_primary_transcript,29390662,29390730,+,MI0016890,MI0016890,Name=hsa-mir-4523,
17,miRNA_primary_transcript,30117079,30117172,+,MI0001445,MI0001445,Name=hsa-mir-423,
17,miRNA_primary_transcript,30117086,30117160,-,MI0014226,MI0014226,Name=hsa-mir-3184,
17,miRNA_primary_transcript,31094350,31094425,-,MI0017370,MI0017370,Name=hsa-mir-4733,
17,miRNA_primary_transcript,31534883,31534971,+,MI0017361,MI0017361,Name=hsa-mir-4724,
17,miRNA_primary_transcript,31559996,31560083,+,MI0000487,MI0000487,Name=hsa-mir-193a,
17,miRNA_primary_transcript,31575269,31575358,+,MI0017362,MI0017362,Name=hsa-mir-4725,
17,miRNA_primary_transcript,31575411,31575521,+,MI0000769,MI0000769,Name=hsa-mir-365b,
17,miRNA_primary_transcript,32350109,32350202,+,MI0003647,MI0003647,Name=hsa-mir-632,
17,miRNA_primary_transcript,37033745,37033813,+,MI0013083,MI0013083,Name=hsa-mir-2909,
17,miRNA_primary_transcript,37614931,37615039,-,MI0021273,MI0021273,Name=hsa-mir-378j,
17,miRNA_primary_transcript,38702262,38702331,-,MI0017371,MI0017371,Name=hsa-mir-4734,
17,miRNA_primary_transcript,38719691,38719748,+,MI0017363,MI0017363,Name=hsa-mir-4726,
17,miRNA_primary_transcript,38825838,38825892,+,MI0017364,MI0017364,Name=hsa-mir-4727,
17,miRNA_primary_transcript,38914979,38915042,+,MI0022624,MI0022624,Name=hsa-mir-6779,
17,miRNA_primary_transcript,39297400,39297509,+,MI0032315,MI0032315,Name=hsa-mir-548bc,
17,miRNA_primary_transcript,39726495,39726561,+,MI0017365,MI0017365,Name=hsa-mir-4728,
17,miRNA_primary_transcript,40026332,40026409,-,MI0022731,MI0022731,Name=hsa-mir-6884,
17,miRNA_primary_transcript,40161933,40162001,+,MI0022713,MI0022713,Name=hsa-mir-6866,
17,miRNA_primary_transcript,40193597,40193663,+,MI0022714,MI0022714,Name=hsa-mir-6867,
17,miRNA_primary_transcript,41517164,41517217,-,MI0022222,MI0022222,Name=hsa-mir-6510,
17,miRNA_primary_transcript,42494773,42494830,+,MI0019137,MI0019137,Name=hsa-mir-548at,
17,miRNA_primary_transcript,42514188,42514307,+,MI0017878,MI0017878,Name=hsa-mir-5010,
17,miRNA_primary_transcript,42708084,42708151,-,MI0022625,MI0022625,Name=hsa-mir-6780a,
17,miRNA_primary_transcript,42823880,42823943,-,MI0022626,MI0022626,Name=hsa-mir-6781,
17,miRNA_primary_transcript,43444806,43444885,+,MI0010636,MI0010636,Name=hsa-mir-2117,
17,miRNA_primary_transcript,44207771,44207839,-,MI0022627,MI0022627,Name=hsa-mir-6782,
17,miRNA_primary_transcript,44934618,44934681,-,MI0022628,MI0022628,Name=hsa-mir-6783,
17,miRNA_primary_transcript,45114367,45114433,-,MI0022629,MI0022629,Name=hsa-mir-6784,
17,miRNA_primary_transcript,45475363,45475435,-,MI0015844,MI0015844,Name=hsa-mir-4315-1,
17,miRNA_primary_transcript,46973017,46973100,+,MI0017978,MI0017978,Name=hsa-mir-5089,
17,miRNA_primary_transcript,48032882,48032951,+,MI0033056,MI0033056,Name=hsa-mir-10226,
17,miRNA_primary_transcript,48037161,48037247,-,MI0000462,MI0000462,Name=hsa-mir-152,
17,miRNA_primary_transcript,48156427,48156511,-,MI0006335,MI0006335,Name=hsa-mir-1203,
17,miRNA_primary_transcript,48579838,48579947,-,MI0000266,MI0000266,Name=hsa-mir-10a,
17,miRNA_primary_transcript,48632490,48632559,-,MI0000238,MI0000238,Name=hsa-mir-196a-1,
17,miRNA_primary_transcript,48724408,48724475,-,MI0014227,MI0014227,Name=hsa-mir-3185,
17,miRNA_primary_transcript,49288346,49288454,-,MI0021274,MI0021274,Name=hsa-mir-6129,
17,miRNA_primary_transcript,49510817,49510900,+,MI0021472,MI0021472,Name=hsa-mir-6165,
17,miRNA_primary_transcript,50768650,50768730,+,MI0025895,MI0025895,Name=hsa-mir-8059,
17,miRNA_primary_transcript,56891270,56891355,-,MI0016004,MI0016004,Name=hsa-mir-3614,
17,miRNA_primary_transcript,58331232,58331318,-,MI0000458,MI0000458,Name=hsa-mir-142,
17,miRNA_primary_transcript,58335976,58336022,-,MI0017373,MI0017373,Name=hsa-mir-4736,
17,miRNA_primary_transcript,59137758,59137872,-,MI0003820,MI0003820,Name=hsa-mir-454,
17,miRNA_primary_transcript,59151136,59151221,-,MI0000745,MI0000745,Name=hsa-mir-301a,
17,miRNA_primary_transcript,59366083,59366154,+,MI0017366,MI0017366,Name=hsa-mir-4729,
17,miRNA_primary_transcript,59841266,59841337,+,MI0000077,MI0000077,Name=hsa-mir-21,
17,miRNA_primary_transcript,60043025,60043105,-,MI0017374,MI0017374,Name=hsa-mir-4737,
17,miRNA_primary_transcript,62944215,62944312,+,MI0003648,MI0003648,Name=hsa-mir-633,
17,miRNA_primary_transcript,64500774,64500839,-,MI0017375,MI0017375,Name=hsa-mir-3064,
17,miRNA_primary_transcript,64501214,64501313,-,MI0017932,MI0017932,Name=hsa-mir-5047,
17,miRNA_primary_transcript,64780759,64780824,+,MI0020357,MI0020357,Name=hsa-mir-6080,
17,miRNA_primary_transcript,64822030,64822102,-,MI0015983,MI0015983,Name=hsa-mir-4315-2,
17,miRNA_primary_transcript,66787072,66787168,+,MI0003649,MI0003649,Name=hsa-mir-634,
17,miRNA_primary_transcript,67471489,67471585,-,MI0003671,MI0003671,Name=hsa-mir-548d-2,
17,miRNA_primary_transcript,67471489,67471585,+,MI0016690,MI0016690,Name=hsa-mir-548aa-2,
17,miRNA_primary_transcript,68424451,68424548,-,MI0003650,MI0003650,Name=hsa-mir-635,
17,miRNA_primary_transcript,69099542,69099656,+,MI0019114,MI0019114,Name=hsa-mir-4524b,
17,miRNA_primary_transcript,69099564,69099632,-,MI0016891,MI0016891,Name=hsa-mir-4524a,
17,miRNA_primary_transcript,74748613,74748699,+,MI0016005,MI0016005,Name=hsa-mir-3615,
17,miRNA_primary_transcript,75406069,75406162,+,MI0016079,MI0016079,Name=hsa-mir-3678,
17,miRNA_primary_transcript,75498548,75498628,+,MI0022630,MI0022630,Name=hsa-mir-6785,
17,miRNA_primary_transcript,75784521,75784607,-,MI0017376,MI0017376,Name=hsa-mir-4738,
17,miRNA_primary_transcript,76098019,76098076,-,MI0022715,MI0022715,Name=hsa-mir-6868,
17,miRNA_primary_transcript,76736450,76736548,-,MI0003651,MI0003651,Name=hsa-mir-636,
17,miRNA_primary_transcript,77089417,77089497,+,MI0025513,MI0025513,Name=hsa-mir-6516,
17,miRNA_primary_transcript,77396984,77397054,-,MI0015845,MI0015845,Name=hsa-mir-4316,
17,miRNA_primary_transcript,79707176,79707249,-,MI0017377,MI0017377,Name=hsa-mir-4739,
17,miRNA_primary_transcript,80098828,80098877,+,MI0016748,MI0016748,Name=hsa-mir-1268b,
17,miRNA_primary_transcript,80419418,80419493,+,MI0017367,MI0017367,Name=hsa-mir-4730,
17,miRNA_primary_transcript,81125276,81125373,-,MI0003681,MI0003681,Name=hsa-mir-657,
17,miRNA_primary_transcript,81125877,81125955,+,MI0014228,MI0014228,Name=hsa-mir-3065,
17,miRNA_primary_transcript,81125883,81125949,-,MI0000814,MI0000814,Name=hsa-mir-338,
17,miRNA_primary_transcript,81133196,81133308,-,MI0006385,MI0006385,Name=hsa-mir-1250,
17,miRNA_primary_transcript,81400716,81400778,-,MI0017378,MI0017378,Name=hsa-mir-4740,
17,miRNA_primary_transcript,81451104,81451188,-,MI0014229,MI0014229,Name=hsa-mir-3186,
17,miRNA_primary_transcript,81693757,81693869,+,MI0022631,MI0022631,Name=hsa-mir-6786,
17,miRNA_primary_transcript,82236668,82236728,+,MI0022632,MI0022632,Name=hsa-mir-6787,
17,miRNA_primary_transcript,82668233,82668307,-,MI0016892,MI0016892,Name=hsa-mir-4525,
18,miRNA_primary_transcript,112256,112339,-,MI0025914,MI0025914,Name=hsa-mir-8078,
18,miRNA_primary_transcript,3885353,3885432,+,MI0022553,MI0022553,Name=hsa-mir-6718,
18,miRNA_primary_transcript,5840695,5840833,+,MI0016994,MI0016994,Name=hsa-mir-3976,
18,miRNA_primary_transcript,6374361,6374425,-,MI0015850,MI0015850,Name=hsa-mir-4317,
18,miRNA_primary_transcript,10759584,10759649,-,MI0022633,MI0022633,Name=hsa-mir-6788,
18,miRNA_primary_transcript,11654885,11654941,-,MI0023613,MI0023613,Name=hsa-mir-7153,
18,miRNA_primary_transcript,13459947,13460026,+,MI0018169,MI0018169,Name=hsa-mir-5190,
18,miRNA_primary_transcript,13611114,13611200,+,MI0016893,MI0016893,Name=hsa-mir-4526,
18,miRNA_primary_transcript,14830166,14830242,+,MI0014230,MI0014230,Name=hsa-mir-3156-2,
18,miRNA_primary_transcript,21683518,21683589,+,MI0003778,MI0003778,Name=hsa-mir-320c-1,
18,miRNA_primary_transcript,21825698,21825785,-,MI0000450,MI0000450,Name=hsa-mir-133a-1,
18,miRNA_primary_transcript,21829004,21829088,-,MI0000437,MI0000437,Name=hsa-mir-1-2,
18,miRNA_primary_transcript,22933349,22933438,+,MI0017379,MI0017379,Name=hsa-mir-4741,
18,miRNA_primary_transcript,24321675,24321746,+,MI0008191,MI0008191,Name=hsa-mir-320c-2,
18,miRNA_primary_transcript,26591467,26591535,-,MI0025893,MI0025893,Name=hsa-mir-8057,
18,miRNA_primary_transcript,30298910,30298960,+,MI0006418,MI0006418,Name=hsa-mir-302f,
18,miRNA_primary_transcript,35591737,35591806,+,MI0016993,MI0016993,Name=hsa-mir-3975,
18,miRNA_primary_transcript,35904818,35904926,-,MI0000274,MI0000274,Name=hsa-mir-187,
18,miRNA_primary_transcript,35934088,35934142,-,MI0016439,MI0016439,Name=hsa-mir-3929,
18,miRNA_primary_transcript,37657135,37657215,+,MI0015847,MI0015847,Name=hsa-mir-4318,
18,miRNA_primary_transcript,39622123,39622175,-,MI0005716,MI0005716,Name=hsa-mir-924,
18,miRNA_primary_transcript,39676719,39676777,-,MI0019140,MI0019140,Name=hsa-mir-5583-2,
18,miRNA_primary_transcript,39676721,39676779,+,MI0019139,MI0019139,Name=hsa-mir-5583-1,
18,miRNA_primary_transcript,44970082,44970166,-,MI0015848,MI0015848,Name=hsa-mir-4319,
18,miRNA_primary_transcript,47380496,47380565,+,MI0016894,MI0016894,Name=hsa-mir-4527,
18,miRNA_primary_transcript,48670600,48670668,+,MI0017381,MI0017381,Name=hsa-mir-4743,
18,miRNA_primary_transcript,49049687,49049768,-,MI0017382,MI0017382,Name=hsa-mir-4744,
