0,1,2,3,4,5,6,7,8
19,miRNA,53686522,53686543,+,MIMAT0002832,MIMAT0002832,Name=hsa-miR-519c-3p,Derives_from=MI0003148
19,miRNA,53688494,53688515,+,MIMAT0005799,MIMAT0005799,Name=hsa-miR-1283,Derives_from=MI0003832
19,miRNA,53690895,53690915,+,MIMAT0002833,MIMAT0002833,Name=hsa-miR-520a-5p,Derives_from=MI0003149
19,miRNA,53690933,53690954,+,MIMAT0002834,MIMAT0002834,Name=hsa-miR-520a-3p,Derives_from=MI0003149
19,miRNA,53694406,53694428,+,MIMAT0002835,MIMAT0002835,Name=hsa-miR-526b-5p,Derives_from=MI0003150
19,miRNA,53694443,53694464,+,MIMAT0002836,MIMAT0002836,Name=hsa-miR-526b-3p,Derives_from=MI0003150
19,miRNA,53695225,53695246,+,MIMAT0005454,MIMAT0005454,Name=hsa-miR-519b-5p,Derives_from=MI0003151
19,miRNA,53695263,53695284,+,MIMAT0002837,MIMAT0002837,Name=hsa-miR-519b-3p,Derives_from=MI0003151
19,miRNA,53697547,53697567,+,MIMAT0002838,MIMAT0002838,Name=hsa-miR-525-5p,Derives_from=MI0003152
19,miRNA,53697584,53697605,+,MIMAT0002839,MIMAT0002839,Name=hsa-miR-525-3p,Derives_from=MI0003152
19,miRNA,53698400,53698421,+,MIMAT0005449,MIMAT0005449,Name=hsa-miR-523-5p,Derives_from=MI0003153
19,miRNA,53698437,53698459,+,MIMAT0002840,MIMAT0002840,Name=hsa-miR-523-3p,Derives_from=MI0003153
19,miRNA,53700030,53700051,+,MIMAT0002841,MIMAT0002841,Name=hsa-miR-518f-5p,Derives_from=MI0003154
19,miRNA,53700067,53700087,+,MIMAT0002842,MIMAT0002842,Name=hsa-miR-518f-3p,Derives_from=MI0003154
19,miRNA,53701267,53701287,+,MIMAT0002843,MIMAT0002843,Name=hsa-miR-520b-3p,Derives_from=MI0003155
19,miRNA,53701228,53701248,+,MIMAT0037325,MIMAT0037325,Name=hsa-miR-520b-5p,Derives_from=MI0003155
19,miRNA,53702787,53702808,+,MIMAT0002844,MIMAT0002844,Name=hsa-miR-518b,Derives_from=MI0003156
19,miRNA,53706266,53706287,+,MIMAT0002845,MIMAT0002845,Name=hsa-miR-526a-5p,Derives_from=MI0003157
19,miRNA,53706303,53706324,+,MIMAT0037326,MIMAT0037326,Name=hsa-miR-526a-3p,Derives_from=MI0003157
19,miRNA,53707468,53707489,+,MIMAT0005455,MIMAT0005455,Name=hsa-miR-520c-5p,Derives_from=MI0003158
19,miRNA,53707506,53707527,+,MIMAT0002846,MIMAT0002846,Name=hsa-miR-520c-3p,Derives_from=MI0003158
19,miRNA,53708758,53708780,+,MIMAT0002847,MIMAT0002847,Name=hsa-miR-518c-5p,Derives_from=MI0003159
19,miRNA,53708796,53708818,+,MIMAT0002848,MIMAT0002848,Name=hsa-miR-518c-3p,Derives_from=MI0003159
19,miRNA,53711017,53711038,+,MIMAT0002849,MIMAT0002849,Name=hsa-miR-524-5p,Derives_from=MI0003160
19,miRNA,53711054,53711074,+,MIMAT0002850,MIMAT0002850,Name=hsa-miR-524-3p,Derives_from=MI0003160
19,miRNA,53712282,53712303,+,MIMAT0002851,MIMAT0002851,Name=hsa-miR-517-5p,Derives_from=MI0003161
19,miRNA,53712321,53712342,+,MIMAT0002852,MIMAT0002852,Name=hsa-miR-517a-3p,Derives_from=MI0003161
19,miRNA,53713400,53713421,+,MIMAT0002853,MIMAT0002853,Name=hsa-miR-519d-3p,Derives_from=MI0003162
19,miRNA,53713361,53713385,+,MIMAT0026610,MIMAT0026610,Name=hsa-miR-519d-5p,Derives_from=MI0003162
19,miRNA,53716647,53716668,+,MIMAT0002854,MIMAT0002854,Name=hsa-miR-521,Derives_from=MI0003163
19,miRNA,53720111,53720130,+,MIMAT0002855,MIMAT0002855,Name=hsa-miR-520d-5p,Derives_from=MI0003164
19,miRNA,53720149,53720170,+,MIMAT0002856,MIMAT0002856,Name=hsa-miR-520d-3p,Derives_from=MI0003164
19,miRNA,53721081,53721102,+,MIMAT0002851_1,MIMAT0002851,Name=hsa-miR-517-5p,Derives_from=MI0003165
19,miRNA,53721118,53721139,+,MIMAT0002857,MIMAT0002857,Name=hsa-miR-517b-3p,Derives_from=MI0003165
19,miRNA,53722220,53722243,+,MIMAT0002858,MIMAT0002858,Name=hsa-miR-520g-3p,Derives_from=MI0003166
19,miRNA,53722182,53722204,+,MIMAT0026611,MIMAT0026611,Name=hsa-miR-520g-5p,Derives_from=MI0003166
19,miRNA,53725457,53725478,+,MIMAT0002859,MIMAT0002859,Name=hsa-miR-516b-5p,Derives_from=MI0003167
19,miRNA,53725497,53725514,+,MIMAT0002860,MIMAT0002860,Name=hsa-miR-516b-3p,Derives_from=MI0003167
19,miRNA,53726928,53726949,+,MIMAT0002845_1,MIMAT0002845,Name=hsa-miR-526a-5p,Derives_from=MI0003168
19,miRNA,53729853,53729874,+,MIMAT0005450,MIMAT0005450,Name=hsa-miR-518e-5p,Derives_from=MI0003169
19,miRNA,53729891,53729911,+,MIMAT0002861,MIMAT0002861,Name=hsa-miR-518e-3p,Derives_from=MI0003169
19,miRNA,53731019,53731038,+,MIMAT0005457,MIMAT0005457,Name=hsa-miR-518a-5p,Derives_from=MI0003170
19,miRNA,53731056,53731077,+,MIMAT0002863,MIMAT0002863,Name=hsa-miR-518a-3p,Derives_from=MI0003170
19,miRNA,53734892,53734913,+,MIMAT0005456,MIMAT0005456,Name=hsa-miR-518d-5p,Derives_from=MI0003171
19,miRNA,53734929,53734949,+,MIMAT0002864,MIMAT0002864,Name=hsa-miR-518d-3p,Derives_from=MI0003171
19,miRNA,53736860,53736881,+,MIMAT0002859_1,MIMAT0002859,Name=hsa-miR-516b-5p,Derives_from=MI0003172
19,miRNA,53736905,53736922,+,MIMAT0002860_1,MIMAT0002860,Name=hsa-miR-516b-3p,Derives_from=MI0003172
19,miRNA,53739348,53739367,+,MIMAT0005457_1,MIMAT0005457,Name=hsa-miR-518a-5p,Derives_from=MI0003173
19,miRNA,53739385,53739406,+,MIMAT0002863_1,MIMAT0002863,Name=hsa-miR-518a-3p,Derives_from=MI0003173
19,miRNA,53741332,53741353,+,MIMAT0002851_2,MIMAT0002851,Name=hsa-miR-517-5p,Derives_from=MI0003174
19,miRNA,53741369,53741390,+,MIMAT0002866,MIMAT0002866,Name=hsa-miR-517c-3p,Derives_from=MI0003174
19,miRNA,53742566,53742587,+,MIMAT0002867,MIMAT0002867,Name=hsa-miR-520h,Derives_from=MI0003175
19,miRNA,53748689,53748710,+,MIMAT0002854_1,MIMAT0002854,Name=hsa-miR-521,Derives_from=MI0003176
19,miRNA,53751226,53751247,+,MIMAT0005451,MIMAT0005451,Name=hsa-miR-522-5p,Derives_from=MI0003177
19,miRNA,53751264,53751285,+,MIMAT0002868,MIMAT0002868,Name=hsa-miR-522-3p,Derives_from=MI0003177
19,miRNA,53752411,53752432,+,MIMAT0005452,MIMAT0005452,Name=hsa-miR-519a-5p,Derives_from=MI0003178
19,miRNA,53752449,53752470,+,MIMAT0002869,MIMAT0002869,Name=hsa-miR-519a-3p,Derives_from=MI0003178
19,miRNA,53754031,53754050,+,MIMAT0002862,MIMAT0002862,Name=hsa-miR-527,Derives_from=MI0003179
19,miRNA,53756756,53756778,+,MIMAT0004770,MIMAT0004770,Name=hsa-miR-516a-5p,Derives_from=MI0003180
19,miRNA,53756801,53756818,+,MIMAT0006778,MIMAT0006778,Name=hsa-miR-516a-3p,Derives_from=MI0003180
19,miRNA,53758245,53758266,+,MIMAT0005799_1,MIMAT0005799,Name=hsa-miR-1283,Derives_from=MI0006430
19,miRNA,53761148,53761170,+,MIMAT0004770_1,MIMAT0004770,Name=hsa-miR-516a-5p,Derives_from=MI0003181
19,miRNA,53761193,53761210,+,MIMAT0006778_1,MIMAT0006778,Name=hsa-miR-516a-3p,Derives_from=MI0003181
19,miRNA,53762397,53762418,+,MIMAT0002869_1,MIMAT0002869,Name=hsa-miR-519a-3p,Derives_from=MI0003182
19,miRNA,53762358,53762378,+,MIMAT0037327,MIMAT0037327,Name=hsa-miR-519a-2-5p,Derives_from=MI0003182
19,miRNA,53787680,53787699,+,MIMAT0004687,MIMAT0004687,Name=hsa-miR-371a-5p,Derives_from=MI0000779
19,miRNA,53787716,53787738,+,MIMAT0000723,MIMAT0000723,Name=hsa-miR-371a-3p,Derives_from=MI0000779
19,miRNA,53787715,53787736,-,MIMAT0019892,MIMAT0019892,Name=hsa-miR-371b-5p,Derives_from=MI0017393
19,miRNA,53787678,53787700,-,MIMAT0019893,MIMAT0019893,Name=hsa-miR-371b-3p,Derives_from=MI0017393
19,miRNA,53787931,53787953,+,MIMAT0000724,MIMAT0000724,Name=hsa-miR-372-3p,Derives_from=MI0000780
19,miRNA,53787895,53787917,+,MIMAT0026484,MIMAT0026484,Name=hsa-miR-372-5p,Derives_from=MI0000780
19,miRNA,53788710,53788731,+,MIMAT0000725,MIMAT0000725,Name=hsa-miR-373-5p,Derives_from=MI0000781
19,miRNA,53788748,53788770,+,MIMAT0000726,MIMAT0000726,Name=hsa-miR-373-3p,Derives_from=MI0000781
19,miRNA,53982362,53982384,+,MIMAT0004978,MIMAT0004978,Name=hsa-miR-935,Derives_from=MI0005757
19,miRNA,54282118,54282139,+,MIMAT0019889,MIMAT0019889,Name=hsa-miR-4752,Derives_from=MI0017391
19,miRNA,54645319,54645339,+,MIMAT0030988,MIMAT0030988,Name=hsa-miR-8061,Derives_from=MI0025897
19,miRNA,55123225,55123242,-,MIMAT0031178,MIMAT0031178,Name=hsa-miR-7975,Derives_from=MI0025751
19,miRNA,55230927,55230947,-,MIMAT0027508,MIMAT0027508,Name=hsa-miR-6804-5p,Derives_from=MI0022649
19,miRNA,55230885,55230906,-,MIMAT0027509,MIMAT0027509,Name=hsa-miR-6804-3p,Derives_from=MI0022649
19,miRNA,55239952,55239971,-,MIMAT0027504,MIMAT0027504,Name=hsa-miR-6802-5p,Derives_from=MI0022647
19,miRNA,55239912,55239933,-,MIMAT0027505,MIMAT0027505,Name=hsa-miR-6802-3p,Derives_from=MI0022647
19,miRNA,55245224,55245245,-,MIMAT0027506,MIMAT0027506,Name=hsa-miR-6803-5p,Derives_from=MI0022648
19,miRNA,55245186,55245207,-,MIMAT0027507,MIMAT0027507,Name=hsa-miR-6803-3p,Derives_from=MI0022648
19,miRNA,55388186,55388207,+,MIMAT0027510,MIMAT0027510,Name=hsa-miR-6805-5p,Derives_from=MI0022650
19,miRNA,55388220,55388242,+,MIMAT0027511,MIMAT0027511,Name=hsa-miR-6805-3p,Derives_from=MI0022650
19,miRNA,58334693,58334716,+,MIMAT0027512,MIMAT0027512,Name=hsa-miR-6806-5p,Derives_from=MI0022651
19,miRNA,58334730,58334751,+,MIMAT0027513,MIMAT0027513,Name=hsa-miR-6806-3p,Derives_from=MI0022651
19,miRNA,58386827,58386849,-,MIMAT0019894,MIMAT0019894,Name=hsa-miR-4754,Derives_from=MI0017394
19,miRNA,58393364,58393387,+,MIMAT0041619,MIMAT0041619,Name=hsa-miR-10394-5p,Derives_from=MI0033418
19,miRNA,58393424,58393446,+,MIMAT0041620,MIMAT0041620,Name=hsa-miR-10394-3p,Derives_from=MI0033418
19,miRNA,58550285,58550306,+,MIMAT0027514,MIMAT0027514,Name=hsa-miR-6807-5p,Derives_from=MI0022652
19,miRNA,58550354,58550376,+,MIMAT0027515,MIMAT0027515,Name=hsa-miR-6807-3p,Derives_from=MI0022652
2,miRNA,5974662,5974685,+,MIMAT0028226,MIMAT0028226,Name=hsa-miR-7158-5p,Derives_from=MI0023618
2,miRNA,5974712,5974732,+,MIMAT0028227,MIMAT0028227,Name=hsa-miR-7158-3p,Derives_from=MI0023618
2,miRNA,6650418,6650435,+,MIMAT0029310,MIMAT0029310,Name=hsa-miR-7515,Derives_from=MI0024354
2,miRNA,10192624,10192639,-,MIMAT0016890,MIMAT0016890,Name=hsa-miR-4261,Derives_from=MI0015868
2,miRNA,11540652,11540671,-,MIMAT0018944,MIMAT0018944,Name=hsa-miR-4429,Derives_from=MI0016768
2,miRNA,11767495,11767517,+,MIMAT0014987,MIMAT0014987,Name=hsa-miR-548s,Derives_from=MI0014141
2,miRNA,11836943,11836959,-,MIMAT0016894,MIMAT0016894,Name=hsa-miR-4262,Derives_from=MI0015872
2,miRNA,12199138,12199159,+,MIMAT0018108,MIMAT0018108,Name=hsa-miR-3681-5p,Derives_from=MI0016082
2,miRNA,12199174,12199195,+,MIMAT0018109,MIMAT0018109,Name=hsa-miR-3681-3p,Derives_from=MI0016082
2,miRNA,12737376,12737395,+,MIMAT0014988,MIMAT0014988,Name=hsa-miR-3125,Derives_from=MI0014142
2,miRNA,19348439,19348461,+,MIMAT0019901,MIMAT0019901,Name=hsa-miR-4757-5p,Derives_from=MI0017398
2,miRNA,19348476,19348497,+,MIMAT0019902,MIMAT0019902,Name=hsa-miR-4757-3p,Derives_from=MI0017398
2,miRNA,25328651,25328674,-,MIMAT0005797,MIMAT0005797,Name=hsa-miR-1301-3p,Derives_from=MI0003815
2,miRNA,25328689,25328707,-,MIMAT0026639,MIMAT0026639,Name=hsa-miR-1301-5p,Derives_from=MI0003815
2,miRNA,27996422,27996439,+,MIMAT0016898,MIMAT0016898,Name=hsa-miR-4263,Derives_from=MI0015876
2,miRNA,32532213,32532231,+,MIMAT0003222,MIMAT0003222,Name=hsa-miR-558,Derives_from=MI0003564
2,miRNA,32635300,32635321,+,MIMAT0019916,MIMAT0019916,Name=hsa-miR-4765,Derives_from=MI0017406
2,miRNA,33418519,33418536,+,MIMAT0018945,MIMAT0018945,Name=hsa-miR-4430,Derives_from=MI0016769
2,miRNA,35471453,35471474,+,MIMAT0018946,MIMAT0018946,Name=hsa-miR-548ad-3p,Derives_from=MI0016770
2,miRNA,35471420,35471439,+,MIMAT0032114,MIMAT0032114,Name=hsa-miR-548ad-5p,Derives_from=MI0016770
2,miRNA,47377690,47377710,+,MIMAT0003223,MIMAT0003223,Name=hsa-miR-559,Derives_from=MI0003565
2,miRNA,49059603,49059624,+,MIMAT0031175,MIMAT0031175,Name=hsa-miR-548ba,Derives_from=MI0025747
2,miRNA,50696172,50696192,-,MIMAT0033692,MIMAT0033692,Name=hsa-miR-8485,Derives_from=MI0027288
2,miRNA,52702588,52702609,-,MIMAT0018947,MIMAT0018947,Name=hsa-miR-4431,Derives_from=MI0016771
2,miRNA,53849136,53849156,-,MIMAT0018110,MIMAT0018110,Name=hsa-miR-3682-3p,Derives_from=MI0016083
2,miRNA,53849170,53849191,-,MIMAT0019222,MIMAT0019222,Name=hsa-miR-3682-5p,Derives_from=MI0016083
2,miRNA,55983020,55983042,-,MIMAT0000274,MIMAT0000274,Name=hsa-miR-217-5p,Derives_from=MI0000293
2,miRNA,55982984,55983005,-,MIMAT0037308,MIMAT0037308,Name=hsa-miR-217-3p,Derives_from=MI0000293
2,miRNA,55989020,55989041,-,MIMAT0000273,MIMAT0000273,Name=hsa-miR-216a-5p,Derives_from=MI0000292
2,miRNA,55988981,55989002,-,MIMAT0022844,MIMAT0022844,Name=hsa-miR-216a-3p,Derives_from=MI0000292
2,miRNA,56000764,56000785,-,MIMAT0004959,MIMAT0004959,Name=hsa-miR-216b-5p,Derives_from=MI0005569
2,miRNA,56000724,56000747,-,MIMAT0026721,MIMAT0026721,Name=hsa-miR-216b-3p,Derives_from=MI0005569
2,miRNA,60387362,60387381,-,MIMAT0018948,MIMAT0018948,Name=hsa-miR-4432,Derives_from=MI0016772
2,miRNA,62205882,62205903,+,MIMAT0021123,MIMAT0021123,Name=hsa-miR-5192,Derives_from=MI0018171
2,miRNA,64340809,64340829,-,MIMAT0030413,MIMAT0030413,Name=hsa-miR-4433b-5p,Derives_from=MI0025511
2,miRNA,64340769,64340789,-,MIMAT0030414,MIMAT0030414,Name=hsa-miR-4433b-3p,Derives_from=MI0025511
2,miRNA,64340809,64340829,+,MIMAT0018949,MIMAT0018949,Name=hsa-miR-4433a-3p,Derives_from=MI0016773
2,miRNA,64340770,64340790,+,MIMAT0020956,MIMAT0020956,Name=hsa-miR-4433a-5p,Derives_from=MI0016773
2,miRNA,64525520,64525537,+,MIMAT0018950,MIMAT0018950,Name=hsa-miR-4434,Derives_from=MI0016774
2,miRNA,66358297,66358318,-,MIMAT0019936,MIMAT0019936,Name=hsa-miR-4778-5p,Derives_from=MI0017422
2,miRNA,66358257,66358278,-,MIMAT0019937,MIMAT0019937,Name=hsa-miR-4778-3p,Derives_from=MI0017422
2,miRNA,69103691,69103712,+,MIMAT0014989,MIMAT0014989,Name=hsa-miR-3126-5p,Derives_from=MI0014143
2,miRNA,69103727,69103748,+,MIMAT0015377,MIMAT0015377,Name=hsa-miR-3126-3p,Derives_from=MI0014143
2,miRNA,70252933,70252954,-,MIMAT0005876,MIMAT0005876,Name=hsa-miR-1285-3p,Derives_from=MI0006347
2,miRNA,75090835,75090856,+,MIMAT0021019,MIMAT0021019,Name=hsa-miR-5000-5p,Derives_from=MI0017866
2,miRNA,75090873,75090894,+,MIMAT0021020,MIMAT0021020,Name=hsa-miR-5000-3p,Derives_from=MI0017866
2,miRNA,79649333,79649349,-,MIMAT0016899,MIMAT0016899,Name=hsa-miR-4264,Derives_from=MI0015877
2,miRNA,79866551,79866573,-,MIMAT0031007,MIMAT0031007,Name=hsa-miR-8080,Derives_from=MI0025916
2,miRNA,85783657,85783675,-,MIMAT0023696,MIMAT0023696,Name=hsa-miR-6071,Derives_from=MI0020348
2,miRNA,86193037,86193058,-,MIMAT0019938,MIMAT0019938,Name=hsa-miR-4779,Derives_from=MI0017423
2,miRNA,87194830,87194850,+,MIMAT0019925,MIMAT0019925,Name=hsa-miR-4771,Derives_from=MI0017412
2,miRNA,87629764,87629785,+,MIMAT0018951,MIMAT0018951,Name=hsa-miR-4435,Derives_from=MI0016775
2,miRNA,88082528,88082549,-,MIMAT0019939,MIMAT0019939,Name=hsa-miR-4780,Derives_from=MI0017424
2,miRNA,88812425,88812445,+,MIMAT0018952,MIMAT0018952,Name=hsa-miR-4436a,Derives_from=MI0016776
2,miRNA,96798288,96798310,+,MIMAT0014990,MIMAT0014990,Name=hsa-miR-3127-5p,Derives_from=MI0014144
2,miRNA,96798324,96798345,+,MIMAT0019201,MIMAT0019201,Name=hsa-miR-3127-3p,Derives_from=MI0014144
2,miRNA,101309453,101309474,+,MIMAT0022489,MIMAT0022489,Name=hsa-miR-5696,Derives_from=MI0019303
2,miRNA,102432300,102432321,+,MIMAT0019926,MIMAT0019926,Name=hsa-miR-4772-5p,Derives_from=MI0017414
2,miRNA,102432336,102432357,+,MIMAT0019927,MIMAT0019927,Name=hsa-miR-4772-3p,Derives_from=MI0017414
2,miRNA,109141500,109141518,-,MIMAT0016891,MIMAT0016891,Name=hsa-miR-4265,Derives_from=MI0015869
2,miRNA,109313581,109313596,-,MIMAT0016892,MIMAT0016892,Name=hsa-miR-4266,Derives_from=MI0015870
2,miRNA,110070017,110070032,-,MIMAT0016893,MIMAT0016893,Name=hsa-miR-4267,Derives_from=MI0015871
2,miRNA,110086490,110086511,-,MIMAT0019940,MIMAT0019940,Name=hsa-miR-4436b-5p,Derives_from=MI0017425
2,miRNA,110086443,110086464,-,MIMAT0019941,MIMAT0019941,Name=hsa-miR-4436b-3p,Derives_from=MI0017425
2,miRNA,110284865,110284886,+,MIMAT0019940_1,MIMAT0019940,Name=hsa-miR-4436b-5p,Derives_from=MI0019110
2,miRNA,110284912,110284933,+,MIMAT0019941_1,MIMAT0019941,Name=hsa-miR-4436b-3p,Derives_from=MI0019110
2,miRNA,111321061,111321082,-,MIMAT0018951_1,MIMAT0018951,Name=hsa-miR-4435,Derives_from=MI0016777
2,miRNA,111771070,111771090,-,MIMAT0019925_1,MIMAT0019925,Name=hsa-miR-4771,Derives_from=MI0017413
2,miRNA,113583004,113583024,-,MIMAT0005890_4,MIMAT0005890,Name=hsa-miR-1302,Derives_from=MI0006364
2,miRNA,113721338,113721359,-,MIMAT0019944,MIMAT0019944,Name=hsa-miR-4782-5p,Derives_from=MI0017427
2,miRNA,113721298,113721319,-,MIMAT0019945,MIMAT0019945,Name=hsa-miR-4782-3p,Derives_from=MI0017427
2,miRNA,127423586,127423606,-,MIMAT0019946,MIMAT0019946,Name=hsa-miR-4783-5p,Derives_from=MI0017428
2,miRNA,127423546,127423568,-,MIMAT0019947,MIMAT0019947,Name=hsa-miR-4783-3p,Derives_from=MI0017428
2,miRNA,131491208,131491227,-,MIMAT0019948,MIMAT0019948,Name=hsa-miR-4784,Derives_from=MI0017429
2,miRNA,132256970,132256991,-,MIMAT0005867,MIMAT0005867,Name=hsa-miR-663b,Derives_from=MI0006336
2,miRNA,132433731,132433750,+,MIMAT0039766,MIMAT0039766,Name=hsa-miR-9986,Derives_from=MI0032316
2,miRNA,134127130,134127152,+,MIMAT0018104,MIMAT0018104,Name=hsa-miR-3679-5p,Derives_from=MI0016080
2,miRNA,134127168,134127189,+,MIMAT0018105,MIMAT0018105,Name=hsa-miR-3679-3p,Derives_from=MI0016080
2,miRNA,134857820,134857840,+,MIMAT0022299,MIMAT0022299,Name=hsa-miR-5590-5p,Derives_from=MI0019150
2,miRNA,134857853,134857873,+,MIMAT0022300,MIMAT0022300,Name=hsa-miR-5590-3p,Derives_from=MI0019150
2,miRNA,135665446,135665466,+,MIMAT0000424,MIMAT0000424,Name=hsa-miR-128-3p,Derives_from=MI0000447
2,miRNA,135665411,135665433,+,MIMAT0026477,MIMAT0026477,Name=hsa-miR-128-1-5p,Derives_from=MI0000447
2,miRNA,140586663,140586685,-,MIMAT0028224,MIMAT0028224,Name=hsa-miR-7157-5p,Derives_from=MI0023617
2,miRNA,140586626,140586647,-,MIMAT0028225,MIMAT0028225,Name=hsa-miR-7157-3p,Derives_from=MI0023617
2,miRNA,149330300,149330321,-,MIMAT0039319,MIMAT0039319,Name=hsa-miR-9899,Derives_from=MI0031827
2,miRNA,151368381,151368402,+,MIMAT0019928,MIMAT0019928,Name=hsa-miR-4773,Derives_from=MI0017415
2,miRNA,151368343,151368364,-,MIMAT0019928_1,MIMAT0019928,Name=hsa-miR-4773,Derives_from=MI0017416
2,miRNA,159186840,159186859,+,MIMAT0027676,MIMAT0027676,Name=hsa-miR-6888-5p,Derives_from=MI0022735
2,miRNA,159186881,159186901,+,MIMAT0027677,MIMAT0027677,Name=hsa-miR-6888-3p,Derives_from=MI0022735
2,miRNA,160407819,160407839,-,MIMAT0019949,MIMAT0019949,Name=hsa-miR-4785,Derives_from=MI0017430
2,miRNA,168582953,168582974,+,MIMAT0019929,MIMAT0019929,Name=hsa-miR-4774-5p,Derives_from=MI0017417
2,miRNA,168582989,168583009,+,MIMAT0019930,MIMAT0019930,Name=hsa-miR-4774-3p,Derives_from=MI0017417
2,miRNA,175167642,175167663,-,MIMAT0004976,MIMAT0004976,Name=hsa-miR-933,Derives_from=MI0005755
2,miRNA,176150329,176150351,+,MIMAT0000254,MIMAT0000254,Name=hsa-miR-10b-5p,Derives_from=MI0000267
2,miRNA,176150368,176150389,+,MIMAT0004556,MIMAT0004556,Name=hsa-miR-10b-3p,Derives_from=MI0000267
2,miRNA,176188843,176188861,+,MIMAT0030019,MIMAT0030019,Name=hsa-miR-7704,Derives_from=MI0025240
2,miRNA,176601024,176601042,-,MIMAT0005898,MIMAT0005898,Name=hsa-miR-1246,Derives_from=MI0006381
2,miRNA,177212768,177212785,+,MIMAT0018962,MIMAT0018962,Name=hsa-miR-4444,Derives_from=MI0016787
2,miRNA,177255984,177256006,-,MIMAT0014991,MIMAT0014991,Name=hsa-miR-3128,Derives_from=MI0014145
2,miRNA,177313853,177313874,-,MIMAT0025480,MIMAT0025480,Name=hsa-miR-6512-5p,Derives_from=MI0022224
2,miRNA,177313811,177313832,-,MIMAT0025481,MIMAT0025481,Name=hsa-miR-6512-3p,Derives_from=MI0022224
2,miRNA,179860845,179860865,-,MIMAT0005909,MIMAT0005909,Name=hsa-miR-1258,Derives_from=MI0006392
2,miRNA,181305593,181305613,-,MIMAT0018953,MIMAT0018953,Name=hsa-miR-4437,Derives_from=MI0016778
2,miRNA,184379017,184379037,+,MIMAT0018954,MIMAT0018954,Name=hsa-miR-548ae-3p,Derives_from=MI0016779
2,miRNA,188297552,188297573,+,MIMAT0003225,MIMAT0003225,Name=hsa-miR-561-3p,Derives_from=MI0003567
2,miRNA,188297517,188297538,+,MIMAT0022706,MIMAT0022706,Name=hsa-miR-561-5p,Derives_from=MI0003567
2,miRNA,188978136,188978156,+,MIMAT0005897,MIMAT0005897,Name=hsa-miR-1245a,Derives_from=MI0006380
2,miRNA,188978133,188978153,-,MIMAT0019950,MIMAT0019950,Name=hsa-miR-1245b-5p,Derives_from=MI0017431
2,miRNA,188978099,188978120,-,MIMAT0019951,MIMAT0019951,Name=hsa-miR-1245b-3p,Derives_from=MI0017431
2,miRNA,188995645,188995665,+,MIMAT0017983,MIMAT0017983,Name=hsa-miR-3606-5p,Derives_from=MI0015996
2,miRNA,188995671,188995691,+,MIMAT0022965,MIMAT0022965,Name=hsa-miR-3606-3p,Derives_from=MI0015996
2,miRNA,189133082,189133103,-,MIMAT0014992,MIMAT0014992,Name=hsa-miR-3129-5p,Derives_from=MI0014146
2,miRNA,189133044,189133065,-,MIMAT0019202,MIMAT0019202,Name=hsa-miR-3129-3p,Derives_from=MI0014146
2,miRNA,206783245,206783265,-,MIMAT0014994,MIMAT0014994,Name=hsa-miR-3130-3p,Derives_from=MI0014147
2,miRNA,206783276,206783296,-,MIMAT0014995,MIMAT0014995,Name=hsa-miR-3130-5p,Derives_from=MI0014147
2,miRNA,206783277,206783297,+,MIMAT0014994_1,MIMAT0014994,Name=hsa-miR-3130-3p,Derives_from=MI0014148
2,miRNA,206783246,206783266,+,MIMAT0014995_1,MIMAT0014995,Name=hsa-miR-3130-5p,Derives_from=MI0014148
2,miRNA,207110043,207110063,-,MIMAT0016895,MIMAT0016895,Name=hsa-miR-2355-5p,Derives_from=MI0015873
2,miRNA,207109999,207110020,-,MIMAT0017950,MIMAT0017950,Name=hsa-miR-2355-3p,Derives_from=MI0015873
2,miRNA,207166402,207166422,+,MIMAT0030420,MIMAT0030420,Name=hsa-miR-7845-5p,Derives_from=MI0025515
2,miRNA,207269328,207269348,-,MIMAT0005890_5,MIMAT0005890,Name=hsa-miR-1302,Derives_from=MI0006365
2,miRNA,207754816,207754837,+,MIMAT0019931,MIMAT0019931,Name=hsa-miR-4775,Derives_from=MI0017418
2,miRNA,212426284,212426302,-,MIMAT0005895_1,MIMAT0005895,Name=hsa-miR-548f-3p,Derives_from=MI0006375
2,miRNA,212926306,212926327,-,MIMAT0019932,MIMAT0019932,Name=hsa-miR-4776-5p,Derives_from=MI0017420
2,miRNA,212926261,212926283,-,MIMAT0019933,MIMAT0019933,Name=hsa-miR-4776-3p,Derives_from=MI0017420
2,miRNA,212926266,212926287,+,MIMAT0019932_1,MIMAT0019932,Name=hsa-miR-4776-5p,Derives_from=MI0017419
2,miRNA,212926310,212926332,+,MIMAT0019933_1,MIMAT0019933,Name=hsa-miR-4776-3p,Derives_from=MI0017419
2,miRNA,213758122,213758142,+,MIMAT0018956,MIMAT0018956,Name=hsa-miR-4438,Derives_from=MI0016781
2,miRNA,217900602,217900623,-,MIMAT0027518,MIMAT0027518,Name=hsa-miR-6809-5p,Derives_from=MI0022654
2,miRNA,217900513,217900533,-,MIMAT0027519,MIMAT0027519,Name=hsa-miR-6809-3p,Derives_from=MI0022654
2,miRNA,218280164,218280186,-,MIMAT0025482,MIMAT0025482,Name=hsa-miR-6513-5p,Derives_from=MI0022225
2,miRNA,218280127,218280147,-,MIMAT0025483,MIMAT0025483,Name=hsa-miR-6513-3p,Derives_from=MI0022225
